,,,,,,,,,,,,,,,,,DEPENDS ON LEAF_TYPE = ANYTHING BUT SIMPLE,DEPENDS ON LEAF_TYPE = ANYTHING BUT SIMPLE,DEPENDS ON OPPOSITE > PINNATELY COMPOUND,,,"DEPENDENT ON OPPOSITE, SIMPLE, LOBED",DEPENDENT ON MAPLE-SINUS-SHAPE > V-SHAPED,,,,,,,,DEPENDANT ON flower_type = showy,,,,,,
broadleaf tree,Ostrya virginiana,eastern hop-hornbeam,ironwood,Betulaceae,WI,Found throughout WI in upland forest.,"Small to medium understory tree to 40' tall with alternate, simple, ovate to elliptic finely doubly-toothed leaves.  The bark is light grey and covered in small, thin, rectangular plates that easily flake off when rubbed with the hand.   Flowers in catkins 3/4""-2 1/3"" long.  Fruits are small nuts, in distinctive 1 1/2""-4 1/2"" long dangling clusters of small, ovate, inflated sacs, resembling hops.",By humans: Extremely hard wood used for tool handles.,Rather non-descript understory tree with soft doubly-toothed leaves and a fruiting catkin made up of distinctive sacs that contain a single seed.,,Native,,broadleaf,alternate,simple,"ovate, lanceolate",,,,"doubly toothed, finely toothed",rectipinnate,,,round,no,dull,dull,no,no thorns,inconspicuous / petals absent,,,nut,"green, brown",scaly,"yellow, copper",grey-brown
broadleaf tree,Juglans cinerea,butternut,white walnut,Juglandaceae,WI,"Uncommon forest species found throughout WI. Numbers declining, probably due to Butternut Canker.","Slow-growing short-lived tree to 65 ft with light gray , somewhat striated, bark.  Leaves are alternate, pinnate, 16–28"" (40 - 70 cm) long, with 11–17 leaflets, 2 - 4"" long (5 - 10 cm).  Leaves have an odd number of leaflets with a distinct terminal leaflet at the end of the leafstalk, unlike black walnut.  Leaves are hairy.  Male (staminate) flowers are inconspicuous, yellow-green slender catkins that develop from auxiliary buds and female (pistillate) flowers are short terminal spikes on current year's shoots.  Each female flower has a light pink stigma. The fruit is an oblong nut surrouded by a green, sticky husk, 1 1/4 - 2 1/4"" (3-6 cm) long and 3⁄4–1 1⁄2"" (2 - 4 cm) wide, produced in bunches of two to six together.   Twigs are stout, with distinctive large ""monkey-face"" leaf scars crowned with a fringe of hairs above. The buds covered in a few scales, and the pith very dark brown and chambered (use a knife to slice twig longitudinally).","Nuts are  important for wildlife.  Butternut is rare, so not commercially important, though the wood is of good quality for furniture though softer than black walnut.  A yellow or brown dye can be made from the nut husks and bark.","Alternate, feathery leaves having a terminal leaflet and an oblong walnut-like fruit.  Rare.","Black walnut (J. nigra) has leaves with a highly reduced or absent terminal leaflet.  The nuts of black walnut are spherical, not elongate, and the pith, while also chambered, is a light brown, not very dark brown.",Special concern,,broadleaf,alternate,pinnately compound,,11-17,lanceolate,,"finely toothed, coarsely toothed",pinnate,,,round,,dull,dull,no,no thorns,inconspicuous / petals absent,,,nut,"green, brown, black",fissured,yellow,grey-brown
broadleaf tree,Juglans nigra,black walnut,,Juglandaceae,WI,Shade intolerant tree found in S half of WI.  Common and somewhat weedy in secondary forests.,"Medium to large tree up to 100 ft tall with thick, dark grey, deeply ridged bark.  Leaves alternate, pinnately compound, 12 - 24"" long with 10 - 24 leaflets, sometimes with a poorly formed terminal leaflet.  Leaflets ovate-lanceolate, finely serrate, and 3 - 3 1/2"" long. The leaves have a somewhat rancid disagreeable odor when crushed.  Flowers in catkins; male catkins, 2 1/2 - 5 1/2"" long; females on short spikes near twig end, yellow-green in color.  Fruit a nut in a round leathery husk, 2 - 2 1/2"" in diameter.  The walnut within the husk is rough ridged, with a corrugated, brain-like edible seed inside.  Twigs are stout, light brown, with a light-brown chambered pith; buds are tan, and large with a few pubescent scales; leaf scars are 3-lobed, resembling a ""monkey face"".
Bark: Brown on surface, darker brown when cut, ridged and furrowed with a rough diamond pattern.
Form: A medium to large tree up to 100 feet in height that developes a straight, clear bole with a narrow crown under competition, twigs and branches quite stout.","By wildlife:  Walnuts are important food source for squirrels.  
By humans:  Wood is deep brown in color and excellent for furniture, cabinetry and lumber. It has a high heat content making it excellent as firewood. Nuts are edible.",Long pinnate leaves with aborted terminal leaflet and round nuts.  Light colored chambered pith can confirm ID.,"Butternut is very rare. The leaves have a terminal leaflet, and the chambered pith is very dark brown.",Native,,broadleaf,alternate,pinnately compound,,"11-17, >17",lanceolate,,"finely toothed, coarsely toothed",pinnate,,,round,,"dull, hairy","dull, hairy",no,no thorns,inconspicuous / petals absent,,,nut,"green, brown, black","ridged, fissured",yellow,grey-brown
broadleaf tree,Carya cordiformis,bitter-nut hickory,"yellowbud hickory, pig-nut",Juglandaceae,WI,"Non-dominant forest species in dry, dry-mesic, and mesic forest mostly in S WI.","Medium to tall tree with alternate and pinnately compound leaves having 7-11 leaflets.  The outermost leaflets are larger than the rest.  The twigs are smooth and grey, and the buds are distinctly yellow and naked (not covered by protective bud scales).  The leaflets are toothed, with hairless margins.  The fruit is a round to oval, slightly flattened nut enclosed in a leathery husk with 4 seams.  The nut when opened has two brain-like halves, similar to a pecan or walnut (and in the same Family).  The bark of this tree is medium grey, starting smooth and becoming fissured. ","By wildlife:  The nuts are eaten by wildlife.
By humans: The durable, flexible wood is used for lumber, furniture, paneling, tool handles, and ladders, as well as for pulp.  Like other hickories, the wood is used for smoking meat. The Native Americans used hickory for making bows.","Alternate, pinnately compound leaves and twigs with distinctly yellow buds.","Shagbark hickory has only 5 leaflets, and large, greyish-brown, ovoid buds.
Ashes have opposite, pinnately compound leaves and samara fruits.",Native,,broadleaf,alternate,pinnately compound,,7-11,ovate,,finely toothed,pinnate,,,round,,dull,dull,no,no thorns,inconspicuous / petals absent,,,nut,"green, brown",fissured,yellow,grey-brown
broadleaf tree,Carya ovata,shagbark hickory,shellbark hickory,Juglandaceae,WI,"Found in S half of WI, often with oaks.","Tall, generally straight tree with distinct bark having flat, very shaggy vertical plates.  The leaves are alternate and pinnately compound with 5 (rarely 7) leaflets, the 3 outermost larger and obovate, the 2 closest to the petiole smaller.  Leaflets toothed, with a tiny tuft of hairs on each tooth (use a hand lens!).  The fruit is a round, slightly angled nut enclosed in a leathery husk with 4 seams.  The nut when opened has two brain-like halves, similar to a pecan or walnut (and in the same Family). The twigs are smooth and grey, with very large terminal ovoid buds having several pointed bud scales.","The wood is of high quality for cabinetry and furniture, and is also used for smoking meat. The nuts are tasty and eaten by wildlife and humans.","Alternate, pinnate leaves with 5 leaflets and a large ovoid terminal bud.  Fruit a nut.",Yellowbud hickory (C. cordiformis) has yellow buds and leaves with 7-11 leaflets.,Special concern,,broadleaf,alternate,pinnately compound,,5-7,obovate,,finely toothed,pinnate,,,round,,"dull, hairy","dull, hairy",no,no thorns,inconspicuous / petals absent,,,nut,"green, brown",shaggy,yellow,grey-brown
broadleaf tree,Acer nigrum,black maple,,Sapindaceae,WI,Moist mesic forest,"Black maple was once considered a subspecies of sugar maple, and is very similar in appearance and habitat except that the petioles and leaf undersides are covered with short downy hairs.  The base of the leaf may also be slightly cordate in black maple, and the edges of the leaves droop downward.  The fruit is a paired samara, about 1 - 1 1/2"" long, forming a U shape.",,"Like sugar maple, but with a slightly cordate leaf base and hairs.","Sugar maple has leaves that are not cordate at the base, and lack pubescence.",Native,,broadleaf,opposite,simple,lobed,,,,"pointed lobes, coarsely toothed",palmate,U-shaped,,round,no,"dull, shiny",dull,no,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown","fissured, ridged","orange, yellow",grey-brown
"broadleaf tree, broadleaf shrub",Acer ginnala,Amur maple,,Sapindaceae,Asia,Introduced ornamental,The Amur maple is a small tree with distinctly three-lobed leaves.  ,Ornamental,Three lobed leaf rather narrow with the terminal lobe much longer than the lateral lobes.,Red maple (A. rubrum) has the three lobes of roughly equal size.,Invasive exotic and spreading,,broadleaf,opposite,simple,lobed,,,,"pointed lobes, coarsely toothed",palmate,V-shaped,leaf longer than wide,round,no,"dull, shiny","dull, shiny",no,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown","smooth, striate, fissured","red, yellow-green",grey-brown
broadleaf tree,Acer pensylvanicum,moosewood,"striped maple, goosefoot maple",Sapindaceae,WI,Mixed forests in N WI.,"Small shade tolerant understory tree of mesic northern forests.  Opposite simple leaves with 3 forward-pointing shallow lobes and a quilted surface.  Paired samaras are flared, and hang in long chains. The bark is distinctive, smooth with green and white longitudinal stripes.",Not commercially important.  Planted as an ornamental.,"The bark is unmistakable, having green and white vertical striping.  The three shallow lobes of the leaf point forward, and the leaf has a quilted texture.",,Native,,broadleaf,opposite,simple,lobed,,,,"pointed lobes, coarsely toothed",palmate,V-shaped,leaf as long as wide,round,no,"dull, hairy","dull, hairy",no,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown",striate,"yellow, yellow-green",grey-brown
broadleaf tree,Acer saccharinum,silver maple,soft maple,Sapindaceae,WI,"Dominant tree in floodplains, especially in S WI. Also planted as street tree.","A large tree of floodplains often with the trunk splitting into several large branches that arc upward. When viewed from far away, the top of the crown has branches that stick up like fingers.  The leaves are opposite, simple, deeply lobed leaves having pointed tips. The lobes extend more than 1/2 the way to the midvein.  The leaves are distinctly whitish beneath, giving the tree a silvery appearance when blown in the wind.  The fruits are paired samaras forming a broad open ""V"". Each samara is rather large (2 - 2 1/2"" long) and stiff with a curved upper rib on the wing, and the wing with prominent veins.  The seed is plump and elongated.   The bark is medium grey and somewhat shaggy, with long flat plates that curl outward at the ends.  ",Used as a street tree.  ,Deeply lobed leaves.  Widely flared samaras.  Shaggy bark.  Often near rivers or on floodplains.,"No other maple in WI has such deeply lobed leaves with silvery undersides.
",Native,,broadleaf,opposite,simple,lobed,,,,"pointed lobes, coarsely toothed",palmate,deep,,round,no,"dull, shiny",dull,no,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown","fissured, shaggy",yellow-green,grey-brown
broadleaf tree,Acer saccharum,sugar maple,hard maple,Sapindaceae,WI,Shade-tolerant member of mesic forests throughout the state.,"A large tree with very dark irregularly cracked, furrowed, and fissured bark.  The opposite, simple leaves are mostly 3 (sometimes 5) lobed, with an otherwise entire margin and curved U-shaped sinuses. The tips of the lobes pointy but not bristle-tipped.  No milky sap is present in the petiole.  The fruit is a paired samara, each samara 1 - 1 1/2"" inches long, with plump seeds. The pair of samaras froms a U-shape.  The buds are small, brown, and sharp pointed.  ","By wildlife:  Mammals consume the seeds.
By humans:  Maple syrup is made from the sap.  The wood is excellent for furniture, cabinets, and interior finishing.  The tree is planted for shade and lovely fall color.","Opposite, simple, 3-lobed leaf without teeth, sinuses U-shaped. No milky sap. Small paired samaras with plump green seeds.","Norway maple (A. platanoides) has milky sap, and leaves with long tips on the lobes. The pair of samaras are widely flared, with large with flattened, not plump, seeds.  ",Native,,broadleaf,opposite,simple,lobed,,,,"pointed lobes, entire",palmate,U-shaped,,round,no,dull,dull,no,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown","fissured, ridged","orange, red, yellow",grey-brown
broadleaf tree,Acer rubrum,red maple,,Sapindaceae,WI,Found throughout WI in wet and dry forests.,"Red maple is a medium sized tree with opposite, simple, 3-lobed leaves having V-shaped sinuses.  The tree is tolerant of a variety of soil and moisture conditions, and is found throughout WI.  It has smooth grey bark, becoming shallowly fissured near the base on older trees.",Red maple does not have highly desirable wood.  ,"Leaves have V-shaped sinuses.  The petioles, twigs, and fruits are red tinted.  The bark is smooth.","Sugar maple (Acer saccharum) leaves have rounded sinuses, not V-shaped, and coarsely fissured, not smooth bark. 
Silver maple (Acer saccharinum) leaves have very deep sinuses (more than 1/2 way to the midvein), and are very pale beneath.  The paired samaras are large, and broadly spread into a wide V.",Native,,broadleaf,opposite,simple,lobed,,,,"coarsely toothed, pointed lobes",palmate,V-shaped,leaf as long as wide,round,no,dull,dull,no,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown",smooth,red,grey-brown
broadleaf tree,Acer platanoides,Norway maple,,Sapindaceae,Europe,Widely planted street and yard tree; becoming naturalized in mesic forests in S WI.,"Medium sized tree to 80 feet tall, usually with a dense rounded crown. Opposite, simple, palmately-veined, 5 to 7 lobed with long pointed teeth and U-shaped sinuses. Usually dark green above and paler below, though many cultivated varieties exist including one with dark purple leaves. The petiole exudes milky white sap hen detached.  Fruits hang in clusters.  Fruit is a paired samara with flattened seeds, each samara 1 1/2 - 2"" long, and the pair widely flared.  Twigs are stout, brown with large, turban-shaped buds that are initially green maturing to purple.  Bark is medium grey to brown and shallowly fissured with interlacing ridges.
",Planted as a street and yard tree.  The most economically important maple in Europe.,"Lobes of leaves end in long slender tips. The paired samaras are broadly flared, almost horizontally.  The petioles exude milky sap when pulled off.","Sugar maple (Acer saccharum) leaves are mostly 3 lobed without long bristle-tips on the lobes.  Sugar maple lacks milky sap, and the paired samaras are small, and hang in a U-shape, with plump seeds. ",Introduced and naturalizing,,broadleaf,opposite,simple,lobed,,,,pointed lobes,palmate,U-shaped,,round,no,"dull, shiny","dull, shiny",yes,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown",fissured,brown,grey-brown
broadleaf tree,Acer negundo,box elder,ash-leaved maple,Sapindaceae,WI,"Floodplains, edge habitats, and secondary growth.","Box elder is an early successional, weedy tree that may grow to 60 ft tall, but often with multiple trunks or the trunk splitting early into large branches. The leaves are  opposite with 3-7 leaflets having irregular, large teeth.  The young twigs are greenish with a distinctive waxy coating.",,"A mix of leaves with 3 leaflets, or 5-7 leaflets usually present on the tree.  Whitish waxy coating can be rubbed off, revealing bright green twig. Paired samaras form a V-shape.  ","Poison ivy (Toxicodendron radicans): Seedlings of box elder can be distinguised from poison ivy by having opposite, not alternate leaves.
Ash species (Fraxinus spp.):  Box elder has paired samaras, while ash samaras are single, and ashes never have leaves with just three leaflets.",Native but invasive,,broadleaf,opposite,"pinnately compound, trifoliate",,3-5,"ovate, lanceolate","<1/4"", >3/8""","coarsely toothed, pointed lobes",pinnate,,,round,,"dull, shiny","dull, shiny",no,no thorns,inconspicuous / petals absent,,,paired samara,"green, brown","fissured, smooth",yellow,grey-brown
broadleaf tree,Catalpa ovata,Chinese catalpa,yellow catalpa,Bignoniaceae,China,"Planted as an ornamental, and has escaped in SW WI into abandoned pastures, river banks, forest fragments, and areas of habitation.","Small to medium tree to 30 feet, with opposite or whorled leaves that are cordate or with 3 lobe-like points (2 on the sides, and the tip).  Flowers are light yellow to creamy with white stripes and purple spots. The flower is 1"" across, and bilaterally symmetrical; smaller than the more common Catalpa speciosa.  Fruit is a thin pod, 1/5 - 5/16"" (5-8 mm) wide and 8 - 12"" long, filled with winged seeds.",Ornamental,"Large cordate to 3-lobed whorled leaves, upright clusters of creamy yellow flowers, and narrow long pods.","Northern catalpa (C. speciosa) has larger white flowers at least 1 1/2"" across, and thicker pods at least 0.4"" wide, as well as larger leaves.",Introduced and escaped.,,broadleaf,"opposite, whorled",simple,cordate,,,,entire,3-veined,,,round,no,dull,"dull, hairy",no,no thorns,showy / petals present,light yellow,bilateral,pod,"green, brown","fissured, ridged","yellow-green, brown",grey-brown
broadleaf tree,Cercis canadensis,eastern redbud,,Fabaceae,U.S.,Planted as ornamental. Uncommonly found naturalized in understory in mesic forest of S WI.,"Small tree with heart-shaped, entire leaves.  Pink flowers bloom in Spring before leaves come out. Fruit a small legume pod.",Ornamental,"Small tree with heart-shaped, entire leaves.  Pink flowers bloom in Spring before leaves come out. Fruit a small legume pod.","Basswood (Tilia americana) is a large tree, with heart-shaped (cordate) leaves that are coarsely toothed.",Introduced,,broadleaf,alternate,simple,cordate,,,,entire,palmate,,,round,no,dull,dull,no,no thorns,showy / petals present,pink,bilateral,pod,"green, brown",smooth,yellow,grey-brown
broadleaf tree,Catalpa speciosa,northern catalpa,,Bignoniaceae,U.S.,"A southern tree planted as ornamental in WI. Naturalizing in on rich, moist and alluvial soils.","Tree becoming large and robust, to 100' tall. Leaves whorled in 3's at each node, rarely opposite, and light green.  The blade widely cordate to 12"" long with a pointy tip, and hairy underside. Flowers white with 2 yellow stripes and light purple spots, 1 1/2 - 2 1/3"" across, bilaterally symmetrical, 2-lipped with 5 spreading lobes. Inflorescence an upright cluster (panicle) on the ends of the branches. Fruits elongated pod 0.4-0.6"" wide and 8""-20"" long filled with flat 1"" oblong seeds with 2 fringed wings.",Ornamental and naturalizing in southern WI,"Large, soft, heart-shaped leaves are light green and whorled.  Showy white flowers followed by very long, dangling pods 1/2"" in diameter.","Chinese catalpa has smaller leaves, smaller yellowish-white flowers up to 1"" across, and thinner pods up to 5/16"" wide.",Introduced and escaped.,,broadleaf,"opposite, whorled",simple,cordate,,,,entire,3-veined,,,round,no,dull,"dull, hairy",no,no thorns,showy / petals present,white,bilateral,pod,"green, brown","smooth, fissured",yellow-green,grey-brown
broadleaf tree,Gleditsia triacanthos,honey locust,,Fabaceae,WI,"Found in S WI, often along Wisconsin or Mississippi rivers. Generally grows in upland and bottomland woodlands, woodland openings and borders.","Tree to 65' or more, with alternate, compound leaves, both pinnate and bipinnate on the same tree. The leaflets are small, elliptic to lanceolate and with entire or slightly wavy margins.  There is a cylindrical swelling (pulvinus) at the base of the petiole.  The bark is dark grey with flat plates of irregular width that curl out on the long edges.  Naturally occuring trees often have branched thorns on trunk and branches, but planted varieties usually lack thorns.  Flowers are white to greenish-yellow in loose racemes. Fruits a 6-12"" long, flat, leathery pod that spirals as it ripens, turning dark reddish brown. The many oval, brown seeds are separated about 1"" and surrounded by a sweet sticky pulp.","By wildlife:  Bees visit and pollinate the flowers.
By humans: Thornless varieties of frequently planted as street trees.","Alternate pinnately and bipinnately compound leaves on the same plant, with small leaflets.  Long spiral pods. Bark with long plates that curl on the long edges.",,Native,,broadleaf,alternate,bipinnately compound,,>17,"elliptic, oblong",,"entire, wavy",reticulate,,,round,,"dull, shiny",dull,no,"smooth thorns, bumpy thorns, no thorns",showy / petals present,,bilateral,pod,"brown, green, red","fissured, ridged",yellow,grey-brown
broadleaf tree,Gymnocladus dioicus,Kentucky coffee tree,,Fabaceae,WI,A tree native to rich woods and and streamsides in states south of WI. Rare here but possibly expanding in southern WI counties. Also planted as ornamental or street tree.,"A tall tree with large bipinnately compound leaves, up to 3' in length.  The many delicate leaflets are bluish green and ovate, 1-3"" long.  The bark is rough, scaly and grey-brown with vertically curling edges. Large leaves to 3’ long, divided into 3-7 pairs of pinnae, with individual leaflets (1-3” long).  Plants are dioecious, with greenish-white flowers.   Male flowers in clusters to 4” long. Female flowers in panicles to 12” long and fragrant. Fruit a flattened, red-brown woody pod, 4-10” long and somewhat curved, persisting on the tree into winter.  Trees are late to leaf out in spring and are one of the first to drop leaves in the fall.","Seeds can be roasted and ground to brew a coffee-like, caffeine-free beverage. Native Americans roasted the seeds for food. Seeds are toxic and should never be eaten raw. ","Binnately compound leaves, curling bark, and thick woody pods.","Honey locust is the only other tree in WI with bipinnate leaves, but the tree also has pinnate leaves and the leaflets are much smaller and elliptic, not ovate.  The pod of honey locust is very long and twisted.",Special concern,,broadleaf,alternate,bipinnately compound,,>17,ovate,,entire,pinnate,,,round,,dull,dull,no,no thorns,showy / petals present,,bilateral,pod,brown,"fissured, ridged",yellow,grey-brown
broadleaf tree,Robinia pseudoacacia,black locust,falsa acacia,Fabaceae,U.S.,"INVASIVE!  This species is planted as an ornamental, but has readily naturalized in secondary forests, roadsides, and old fields throughout WI. It is nitrogen fixing, and grows well on poor soils. ","Tree up to 150 ft tall with thick, deeply furrowed dark grey bark. The dark, bluish-green leaves are 4 - 10"" long (10–25 cm), pinnately compound with 9–19 oval leaflets 
 1 - 2"" (2–5 cm) long and 3/4 - 1 1/4"" (1.5-3 cm) wide.  On younger vigorous growth there is often a pair of short sharp spines, up to 3/4"" long, at the base of the leaves.  The bilaterally symmetrical flowers are white to purple, and very fragrant, borne in pendulous clusters 3 1/2 - 8"" (8–20 cm) long. The fruit is a papery legume pod 2 - 4"" (5–10 cm) long, containing 4–10 seeds.  

","By humans:  Nectar made into honey in U.S. and Europe.  Wood is durable, hard, and resists rot; good for fenceposts, boats, furniture and flooring. High specific heat  content makes it one of the best slow-burning firewoods for wood stoves. Ornamental for showy fragrant flowers. It can be planted to stabliize and enrich poor soils as it is nitrogen fixing.","Alternate, pinnately compound leaves with oval leaflets and a cylindrical, swollen petiole base (pulvinus).  Bark very dark with large, deep ridges. ","Honey locust (Gleditsia triacanthos): The leaflets of black locust are oval (only 2 - 2 1/2 times longer than wide), while honey locust leaflets are narrowly elliptic (at least 3 times longer than wide). Honey locust also has very long (8 - 12"") spiral legume pods, and may have long branched thorns on the trunk. ",Invasive ,,broadleaf,alternate,pinnately compound,,"7-11, 11-17, >17",elliptic,,entire,"inconspicuous, reticulate, pinnate",,,round,,dull,dull,no,paired thorns,showy / petals present,white,bilateral,pod,"green, brown",ridged,yellow,grey-brown
"broadleaf tree, broadleaf shrub",Malus coronaria,American crabapple,"sweet crabapple, wild crabapple",Rosaceae,WI,"Low or upland open woodlands, woodland openings, woodland borders, savannas, and thickets","Small tree to 15-25' tall with short, often crooked trunk and broad irregular crown. The trunk bark is variable, but it is often reddish gray-brown, rough-textured, and scaly or somewhat smooth. Dull, thorny short shoots develop along the branches. The alternate, ovate leaves are coarsely toothed or shallowly lobed, 1½-3"" long and ¾-2"" wide.  Both leaf surfaces are hairless, except lower surface may have some hair when young.   The petiole is also hairless or nearly so.  Cymes of 2-6 flowers are produced from short-shoots. Each flower is 1-1¾"" across, with 5 pink or white petals, a green to reddish green calyx with 5 narrowly triangular lobes, a pistil with 5 styles, and 10-20 stamens. The exterior surface of the calyx is hairless, while its interior surface is covered with hairs. The slender pedicels are 1-2"" long and hairless to nearly hairless. The blooming period occurs from mid- to late spring and lasts about 2 weeks. The flowers have a pleasant fragrance. The round fruit (pome) is ¾-1½"" across, . initially green, becoming yellowish green or yellow when ripe.  
Source: http://www.illinoiswildflowers.info","By wildlife:  The leaves, flowers, and fruits are important source of food for many animals, including insects, birds, and mammals.
By humans:  Used in the past to make cider and vinegar. Also the origin of many ornamental cultivars.","Small tree with dull, bumpy thorns and fruits that look like small green or yellow apples.  Leaf undersides and young shoots are hairless or nearly so.","Prairie Crab Apple (Malus ioensis), differs from this species by having hairy leaf undersides, petioles, pedicels, and calyx exteriors. ",Native,,broadleaf,alternate,simple,"ovate, elliptic",,,,"coarsely toothed, finely toothed, pointed lobes",pinnate,,,round,no,dull,dull,no,bumpy thorns,showy / petals present,"white, pink",radial,pome,green,scaly,"yellow, orange",grey-brown
"broadleaf tree, broadleaf shrub",Crataegus spp.,hawthorns,"thornapple, May tree, hawberry",Rosaceae,WI,"Sun-loving. Grow in prairies, savannas, woodland edges, fencerows and pastures.  Often planted ornamentally.","Crataegus is a large genus of shrubs or small trees, with many ornamental varieties, complicating identifcation.  They mostly growing to 15-20 feet, though some as high as 50 ft have been recorded in the U.S.  The branches and sometimes trunk are adorned with very sharp smooth thorns, sometimes branching, typically 1-3"" long, but sometime much longer especially on the trunk.  The leaves are variably shaped, usually ovate or obovate, with a lobed, coarsely toothed, or finely toothed margin.  They are alternate, and spirally arranged on short shoots or along the twigs.  The flowers are small but pretty, radially symmetrical with 5 usually white to pink petals.  The fruit is a small berry-like pome that resembles a tiny apple. The most common type of bark is smooth grey in young individuals, developing shallow longitudinal fissures with narrow ridges in older trees.","By wildlife:  The flowers attract many insects and the fruits are eaten by birds and mammals.
By humans:  Ornamental.  The hard wood can be used for tool handles or fenceposts. The fruit can be made into preserves or wine.","Small bushy trees with sharp, smooth thorns.","Crab apples (Malus) have dull, bumpy thorns.  ",Native,,broadleaf,alternate,simple,"ovate, obovate, orbiculate, elliptic",,,,"coarsely toothed, lobed","pinnate, 3-veined, reticulate, inconspicuous",,,round,no,"shiny, dull, hairy","shiny, dull, hairy",no,smooth thorns,showy / petals present,"white, pink",radial,pome,"red, yellow, orange, blue, black","fissured, scaly","red, burgundy, orange, yellow, salmon",grey-brown
broadleaf tree,Malus ioensis,Prairie crabapple,Iowa crabapple,Rosaceae,WI,Found on drier soils in prairies and forest borders in S WI.,"Large shrub or small tree about 10-25' tall with short trunk and spreading crown.  The crooked branches have dull, thorn-like spur shoots (or short shoots) upon which leaves are clustered.  The bark is mostly gray, scaly, and thin with shallow fissures. The short lateral spurs come off at a right-angles to the branches. Young twigs are densely pubescent.  The alternate, simple leaves are 1½–4"" long and 1-2"" wide, ovate or elliptic in shape, sometimes with a few shallow irregular lobes. The upper leaf surface is medium green and glabrous (although may be hairy when very young), while the lower leaf surface is pale green and hairy. The petioles are ½–1½"" long, densely pubescent, and more or less whitened.  Clusters of 2-6 flowers develop from the tips of twigs and short shoots. The flowers are 1¼–2"" across on a hairy pedicel; each flower consists of 5 light pink to white petals, a green cup-shaped calyx with 5 teeth, 10-20 stamens with yellow anthers, and a pistil with 5 styles. The widely spreading petals are oval in shape, except they taper abruptly to become narrow at their bases. The calyx and its teeth are pubescent on both the exterior and interior surfaces; the teeth are linear-lanceolate to narrowly triangular in shape. The large flower buds are usually bright pink. The fragrant blooms are present for a few weeks in late spring.  The ripe fruits (pomes) are greenish-yellow, 1–1¼"" across, like small apples.  The seeds are dark-brown, flattened, and tear-drop shaped. 
Source: http://www.illinoiswildflowers.info","By wildlife:  The leaves, flowers, and fruits are important source of food for many animals, including insects, birds, and mammals.
By humans:  Used in the past to make cider and vinegar. Also the origin of many ornamental cultivars.","Small tree with dull, bumpy thorns and fruits that look like small green apples.  Leaf undersides and young shoots are hairy.","Wild Crab Apple (Malus coronaria), is very similar, but its leaves, young shoots, calyces, ovaries, and pedicels are hairless or nearly so.
Introduced European crab-apples of several species are distinguished by having unlobed leaves and red fruits than are generally < 3/4"".
Hawthorns (Crataegus spp.) have shiny, smooth thorns that are very sharp.",Native,,broadleaf,alternate,simple,"ovate, lobed",,,,"coarsely toothed, finely toothed, pointed lobes",pinnate,,,round,no,dull,"dull, hairy",no,bumpy thorns,showy / petals present,"white, pink",radial,pome,green,scaly,"yellow, orange",grey-brown
"broadleaf tree, broadleaf shrub",Malus pumila,cultivated apple,"paradise apple, orchard apple",Rosaceae,Asia,Cultivated worldwide as a fruit tree. Has escaped cultivation.,"Squat tree 6 - 15 ft tall in cultivation, and up to 40 ft in the wild.  The leaves are alternate, dark green, and elliptic with finely toothed margins and slightly hairy undersides. Flowers are borne in cymes of 4-6 flowers in spring from branches and short shoots as leaves are flushing. Flowers are pink to white, 1.2 - 1.6"" in diameter with 5 petals.  The fruit is a sour or sweet pome (apple) maturing in late summer or fall, and 2.75 to 3.25"" in diameter; cultivars exist with a wide range of sizes and tastes.  The skin of ripe apples is generally red, yellow, green, pink, russet, or multi-colored.  There are more than 7,500 cultivars worldwide.","By wildlife:  Bees and other insects are attracted to the flowers. Several insects also feed on leaves and sap.  Wildlife eats the fruit.
By humans:  Cultivated apple is a popular fruit for eating, canning, baking, juicing.  Apple wood is used for smoking meat.","Tree with spur shoots and apple fruits more than 2 1/2"" in diameter.","Our native Malus species all have fruits smaller than <2 1/2"" at maturity.","Introduced, escaped cultivation.",,broadleaf,alternate,simple,"elliptic, ovate",,,,"coarsely toothed, finely toothed","pinnate, reticulate",,,round,no,dull,"dull, hairy",no,bumpy thorns,showy / petals present,"white, pink",radial,pome,red,"ridged, scaly",yellow,grey-brown
